Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1759396816184,2509,630,1043,1375,1242,635,2816,3081,7.407407283782959,7.692307949066162,4,7.692307949066162,15.384615898132324,7.692307949066162,11.111111640930176,3.846153974533081,0,21708.155883789063,9433.319885253906,414.1754150390625,16539398144,8355049472,10150182912,0
199,1759396816184,2509,630,1043,1375,1242,635,2816,3081,7.407407283782959,7.692307949066162,4,7.692307949066162,15.384615898132324,7.692307949066162,11.111111640930176,3.846153974533081,0,21708.155883789063,9433.319885253906,414.1754150390625,16539398144,8355049472,10150232064,0
200,1759396816384,2509,630,1043,1375,1242,635,2816,3081,15.000000953674316,0,5,5,5,100,0,0,0,21712.305297851563,9436.162109375,414.34814453125,16539398144,8355049472,10207678464,0
199,1759396816584,2509,630,1043,1375,1242,635,2816,3081,0,0,0,0,4.761904716491699,100,0,0,0,21716.756591796875,9439.497253417969,414.34814453125,16539398144,8355049472,10240339968,0
200,1759396816784,2509,630,1043,1375,1242,635,2816,3081,5,0,0,0,5,42.85714340209961,0,47.36842346191406,0,21720.03057861328,9441.572937011719,414.40484619140625,16539398144,8355049472,10255634432,0
0,1759396816984,2509,630,1043,1375,1242,635,2816,3081,5.263157844543457,5,13.636363983154297,5.263157844543457,15.000000953674316,0,5.263157844543457,10,0,21721.756225585938,9442.042663574219,414.53717041015625,16539398144,8355049472,10162417664,0
