Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1759396830584,2754,3098,3526,4287,2108,3954,2966,3402,3.846153974533081,11.111111640930176,0,28,11.111111640930176,0,4,4,0,21889.040588378906,9526.918090820313,419.2249755859375,16539398144,8355049472,10149404672,0
200,1759396830584,2754,3098,3526,4287,2108,3954,2966,3402,3.846153974533081,11.111111640930176,0,28,11.111111640930176,0,4,4,0,21889.060974121094,9526.931762695313,419.2249755859375,16539398144,8355049472,10149429248,0
200,1759396830784,2754,3098,3526,4287,2108,3954,2966,3402,52.38095474243164,4.761904716491699,9.523809432983398,9.523809432983398,50,23.809524536132813,0,5,0,21893.48809814453,9530.120483398438,419.31341552734375,16539398144,8355049472,10197745664,0
199,1759396830985,2754,3098,3526,4287,2108,3954,2966,3402,100,0,0,0,4.761904716491699,0,0,0,0,21897.830688476563,9533.298095703125,419.3560791015625,16539398144,8355049472,10219540480,0
200,1759396831185,2754,3098,3526,4287,2108,3954,2966,3402,100,0,0,0,0,0,0,0,0,21901.3857421875,9535.735473632813,419.3560791015625,16539398144,8355049472,10234499072,0
199,1759396831385,2754,3098,3526,4287,2108,3954,2966,3402,100,100,95.45454406738281,100,94.73684692382813,100,95,100,0,21907.140197753906,9540.025939941406,419.56640625,16539398144,8355049472,10262761472,0
0,1759396831585,2754,3098,3526,4287,2108,3954,2966,3402,36.842105865478516,78.94737243652344,36.842105865478516,40,42.105262756347656,38.095237731933594,40,40,0,21911.111083984375,9542.533508300781,419.76690673828125,16539398144,8355049472,10139488256,0
