Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1759396860184,1678,924,771,594,1129,1037,906,1040,3.846153974533081,3.846153974533081,3.846153974533081,7.692307949066162,7.692307949066162,7.407407283782959,3.846153974533081,7.692307949066162,0,22266.558044433594,9725.079284667969,431.16265869140625,16539398144,8355049472,10200035328,0
200,1759396860184,1678,924,771,594,1129,1037,906,1040,3.846153974533081,3.846153974533081,3.846153974533081,7.692307949066162,7.692307949066162,7.407407283782959,3.846153974533081,7.692307949066162,0,22266.56671142578,9725.081481933594,431.16265869140625,16539398144,8355049472,10200084480,0
200,1759396860384,1678,924,771,594,1129,1037,906,1040,14.285715103149414,5,25,0,0,4.761904716491699,78.94737243652344,9.523809432983398,0,22270.99786376953,9728.14013671875,431.40234375,16539398144,8355049472,10248486912,0
199,1759396860585,1678,924,771,594,1129,1037,906,1040,9.523809432983398,14.285715103149414,23.809524536132813,31.57894515991211,5.263157844543457,63.15789031982422,100,10,0,22276.653259277344,9732.642822265625,431.40936279296875,16539398144,8355049472,10355232768,0
199,1759396860785,1678,924,771,594,1129,1037,906,1040,15.789472579956055,19.047618865966797,19.047618865966797,26.3157901763916,14.285715103149414,100,70,20,0,22282.498474121094,9737.23876953125,431.4857177734375,16539398144,8355049472,10411790336,0
0,1759396860985,1678,924,771,594,1129,1037,906,1040,55,55.55555725097656,52.6315803527832,57.142860412597656,15.000000953674316,55,15.000000953674316,60.000003814697266,0,22287.417724609375,9740.543518066406,431.90740966796875,16539398144,8355049472,10354507776,0
