Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1759396818544,833,871,769,1134,968,1154,1523,796,3.846153974533081,7.407407283782959,7.692307949066162,3.846153974533081,11.111111640930176,7.692307949066162,4,0,0,21731.862426757813,9443.255004882813,414.87261962890625,16539398144,8355049472,10150985728,0
199,1759396818544,833,871,769,1134,968,1154,1523,796,3.846153974533081,7.407407283782959,7.692307949066162,3.846153974533081,11.111111640930176,7.692307949066162,4,0,0,21731.870483398438,9443.25732421875,414.87261962890625,16539398144,8355049472,10151096320,0
200,1759396818744,833,871,769,1134,968,1154,1523,796,10.526315689086914,4.761904716491699,45,5,9.523809432983398,0,57.142860412597656,9.523809432983398,0,21736.06915283203,9446.173217773438,415.02813720703125,16539398144,8355049472,10197221376,0
200,1759396818945,833,871,769,1134,968,1154,1523,796,0,0,100,0,5,0,0,0,0,21740.05548095703,9449.052490234375,415.03192138671875,16539398144,8355049472,10229469184,0
200,1759396819145,833,871,769,1134,968,1154,1523,796,5,0,50,5,0,5.263157844543457,0,50,0,21743.508728027344,9451.327026367188,415.06536865234375,16539398144,8355049472,10204028928,0
0,1759396819345,833,871,769,1134,968,1154,1523,796,23.809524536132813,20,23.809524536132813,21.052631378173828,25,33.333335876464844,25,30.000001907348633,0,21746.296264648438,9452.82666015625,415.2142333984375,16539398144,8355049472,10149728256,0
